31273:8,17,58,302,8171,9354,10923,63800,64949,120409
31274:6,15,76,8725,48425,54854,64912,89793,114203,119221
31275:29,58,84,94,138,289,301,616,650,654
31288:17,245,302,616,1913,2265,2848,57205,98169,100134
31293:15,17,101,289,302,542,616,654,861,20270
31321:76,238,347,14237,33324,37838,39089,39682,68282,79757
31345:17,81,226,803,943,30638,32431,33361,93335,114098
31348:8,29,58,84,302,616,3773,4154,35440,86500
31352:8,58,76,616,10143,21620,22334,49001,74131,99169
31355:352,661,719,731,936,1400,1460,2967,10038,15426
31356:17,61,542,610,616,16063,21255,21372,48929,74112
31371:15,17,58,302,542,616,650,1001,1535,6593
31386:17,58,61,70,224,302,354,650,654,5462
31405:17,76,81,302,616,654,2139,2703,3878,39934
31445:17,76,84,302,616,654,2406,32837,48569,76194
31462:17,70,76,81,138,508,698,2630,97912,111302
31475:29,58,84,162,302,518,650,654,899,46671
31497:62,97,140,508,550,780,3423,5180,16286,97902
31499:719,2582,12257,16381,21931,27486,33901,64955,83943,118150
31502:17,58,76,84,224,302,616,654,669,866
31508:17,29,58,76,224,302,669,866,986,48716
31510:1353,11050,24983,29327,42547,53526,66646,95692,98118,101917
31541:17,1410,2624,5662,7003,14026,15754,26764,60781,66665
31545:8,17,76,378,1121,4755,29764,31670,68787,69282
31551:8,15,17,62,76,224,302,650,1245,35589
31563:168,661,719,2318,4877,8860,34134,49755,68300,77538
31578:15,58,70,94,302,616,901,3360,14237,34920
31585:262,463,827,1205,2326,12631,18850,34823,75173,83814
31597:16686,20706,31748,47228,48932,62870,70125,80499,80867,94594
31639:58,81,616,654,13785,34866,35373,69164,69491,85150
31644:40,76,117,358,361,698,866,986,4880,44663
31653:17,197,736,840,2548,3196,6754,10541,27070,45954
31687:17,62,182,302,322,616,650,654,3144,25625
31691:1069,2092,2953,3826,4427,23161,37332,56719,67812,93721
31696:2021,44196,52320,60576,63371,78849,81079,104129,109485,121654
31744:3,8,15,17,29,58,302,654,861,1424
31751:8,17,76,81,84,224,262,302,669,866
31789:8,17,58,76,84,224,302,616,866,2703
31791:2123,2260,2856,4308,10220,11577,12968,30078,31356,61753
31806:5120,10819,14092,29030,33160,56198,59585,60833,62769,65429
31822:247,3672,5522,6503,7021,9289,10492,17567,27296,31382
31890:525,931,12493,18711,35539,41498,67614,72590,91515,105193
31920:17,32,65,76,236,354,542,616,654,39829
31926:262,500,616,785,6127,6491,11671,16079,18239,76131
31933:17,76,101,361,508,616,2265,2848,6387,30661
31937:17,65,891,1549,1955,2200,3425,49692,66202,101343
31947:17,157,302,616,866,2548,3196,5111,13049,27070
31955:8,62,224,238,861,1822,4032,39072,59086,120598
31958:138,367,568,3144,9585,18316,26140,55253,82005,100323
31985:17,76,302,616,654,1069,52610,74002,81256,111345
32010:32,568,1166,1394,1803,11980,20035,37323,54357,101511
32032:17,58,236,302,409,564,616,650,16632,97035
32043:8,17,29,58,84,364,495,518,616,654
32072:245,378,931,1023,1208,3704,6462,18137,20911,57987
32076:23701,27078,41407,47662,52490,54560,57788,58112,80496,92879
32104:481,656,901,9186,16549,22193,39917,50091,59654,110231
32105:8,45,58,84,182,302,554,650,654,726
32110:17,58,302,361,564,616,650,654,866,74861
32123:17,225,239,289,13990,52705,53411,63811,81866,109194
32140:17,76,84,1360,4205,8191,9152,19392,30280,49290
32145:17,58,76,81,262,302,654,669,866,986
32161:719,1528,2153,3601,5480,9417,10267,11255,54335,89684
32165:17,245,518,2139,5287,11973,30056,32914,56538,62664
32180:877,1460,1682,3288,35976,57282,58387,63658,66694,85612
32185:8,385,654,866,947,3307,4292,44371,51600,68182
32189:17,84,94,103,131,245,518,947,1370,2955
32191:6,8,15,17,70,302,616,9926,13512,22280
32205:500,890,1730,3568,4743,5097,18425,42756,48165,121079
32215:61,302,518,564,616,4942,7409,8566,72380,120476
32242:616,787,1023,1267,3934,12606,17752,53951,60151,72162
32250:13344,27700,40152,50109,52160,59212,107094,121220,122191,122772
32251:8,29,76,302,616,50104,50323,53529,53739,65094
32256:8,17,84,302,616,654,866,74276,77548,77659
32286:6,58,65,94,239,301,354,654,866,899
32291:154,364,371,565,674,924,1592,40755,54862,57398
32300:8,17,302,364,508,542,8335,33293,34173,85277
32329:22,341,1451,9662,21835,36579,39373,46609,107599,120357
32338:17,81,140,262,363,542,698,2139,7000,40319
32355:8,17,29,302,354,361,518,654,866,1102
32356:17,76,686,785,2292,6127,32616,56488,60905,89847
32364:8,17,289,302,542,650,654,4802,30528,42083
32379:17,138,155,302,616,654,1462,4173,56879,98835
32409:8,17,58,76,101,518,616,736,5022,10295
32422:8,17,58,84,302,616,654,50737,78100,80503
32439:8,58,84,138,239,302,361,518,654,1102
32451:17,58,239,302,650,654,1567,2618,2868,4400
32477:947,6225,8322,9674,13077,13647,16965,17841,19528,30733
32493:17,58,238,302,542,616,650,654,3563,9452
32495:17,564,813,973,2008,3131,10039,10426,36163,80559
32533:1164,2848,3214,5189,6545,16340,24517,105667,116303,123024
32546:17,94,131,182,245,669,6856,8322,13077,24933
32565:15,119,131,931,947,1126,1825,2942,85460,101609
32571:15,17,84,103,418,508,518,616,1405,51106
32580:518,1121,1412,2869,4127,7832,26829,70748,74425,76918
32583:8,17,29,76,81,302,616,866,986,51123
32584:797,3805,16266,20881,25641,26748,35464,36250,42019,43800
32624:17,76,81,84,224,302,866,986,2703,110752
32625:17,780,3423,6108,7211,8511,13544,62392,120003,123176
32628:8,61,70,76,114,119,167,350,13326,83869
32641:5452,7201,9669,18260,26272,32652,45365,54147,58432,68689
32647:15,17,29,182,236,7171,11655,15368,20351,31850
32656:17,199,302,363,654,4996,23934,30724,48701,120840
32667:8,17,76,81,616,654,866,1435,3792,83277
32675:921,1899,54178,56455,62290,64343,75860,81708,107702,111031
32684:58,73,101,289,2469,3160,4174,11881,13458,28061
32701:17,76,654,866,8502,16960,21743,48336,86500,108635
32707:76,947,3578,14297,17726,19544,30759,34240,39105,59089
32715:15,61,1744,6379,13895,16110,23824,43734,55843,78588
32751:15,17,76,81,322,364,616,654,6840,14661
32773:76,394,1176,2275,13051,18287,37838,39089,56658,68282
32776:769,3514,4589,4797,6417,8694,12993,74338,74994,93439
32780:931,1091,1208,1539,2680,3704,27771,74797,84669,92269
32817:8,58,378,518,3915,27575,56361,63862,104353,108744
32819:58,76,84,76957,77517,78543,79208,84190,88566,90420
32822:302,616,654,866,3157,29003,73048,74038,78832,87097
32823:6670,35607,38024,46250,57114,65854,69159,77997,88399,112441
32843:245,1002,2100,5301,12329,16150,29004,53345,63748,80125
32871:15,17,76,238,1405,2185,9215,14832,74382,89861
32879:738,10512,12115,16485,17519,17738,29243,44795,62330,97768
32893:168,661,984,1528,2153,2642,7180,13194,21371,34397
32902:29,65,76,905,931,1055,1460,2153,4522,30035
32917:508,1066,1166,4174,4372,14741,25811,37574,54036,92818
32919:17,29,58,302,542,554,616,654,1245,80250
32921:385,508,805,11281,11401,29573,33223,39936,45975,62840
32936:2729,4263,45563,45699,45800,53982,65976,71543,78848,115924
32953:8,17,29,76,224,302,616,654,669,866
32955:17,29,58,616,650,654,1196,1245,11209,34862
32977:76,138,327,3847,9043,11887,53711,62976,67262,82471
32978:17,76,84,94,486,2715,9426,15809,53216,65666
32982:8,17,29,76,224,302,616,654,669,866
32984:17,103,245,472,542,564,1359,4268,4422,5292
32986:17,301,641,780,1586,2583,5742,10134,12022,12586
32994:76,1614,5277,16596,18635,40920,68589,72825,112037,119612
33005:81,395,616,7194,11822,74280,76357,76594,93336,118847
33043:17,58,162,236,542,654,3234,25336,72527,100684
33045:8,17,29,84,302,3995,34413,52518,64870,97999
33108:76,168,719,984,1326,1460,1528,11933,73305,91493
33135:40,70,189,760,1352,31171,49736,49937,71954,90833
33136:17,29,58,84,302,518,564,616,654,8677
33149:17,48,84,301,302,496,899,947,4420,6450
33151:15,70,986,6156,33504,35355,52930,69909,84700,113296
33181:17,81,84,94,301,616,650,1535,26644,102302
33201:17,29,40,76,238,486,654,698,1069,2414
33206:76,168,564,661,719,801,984,2318,5480,7711
33207:710,2337,13735,14113,17474,41136,50550,69173,75173,98443
33225:17,441,564,710,827,1410,2715,3618,4513,60850
33232:17,273,302,409,616,902,1832,5702,11803,116092
33258:146,390,774,1682,1887,5383,9537,37827,59838,72434
33261:17,84,302,787,3039,74093,74144,74151,74152,74161
33268:17,58,76,81,224,302,669,866,4112,52770
33316:8,58,84,239,302,395,518,654,866,1102
33346:17,58,114,302,447,486,616,2030,4268,8673
33352:17,48,245,518,891,899,1119,1187,6450,6945
33355:775,1015,1546,4996,5363,16596,21822,28879,46905,49458
33364:32,65,103,245,999,1165,2955,4268,7910,8398
33373:8,17,76,245,302,518,554,564,616,8197
33374:25,429,2345,5545,23664,33055,54167,63121,92196,96177
33406:76,226,2139,6122,7684,9075,30317,30539,75136,107438
33409:8,353,518,542,999,1201,25363,38305,39828,65522
33421:76,311,787,891,1011,2139,2543,4671,7622,20641
33432:17,58,84,194,302,518,564,616,902,1102
33443:6,17,236,238,285,12948,22035,27034,52187,53271
33453:8,58,654,16034,63384,75090,78345,78552,80503,87670
33454:17,70,1608,11637,13277,22752,36630,70038,85600,104976
33491:17,81,224,542,1023,2139,5538,13677,99392,107987
33525:1333,14947,21639,27409,28011,47466,54894,57258,86845,100802
33527:8,17,76,81,84,262,302,654,669,866
33528:81,861,1693,1808,14006,26540,51952,58360,89625,118712
33539:17,117,302,378,616,654,2030,4268,13065,74430
33541:760,1460,2153,4103,5480,7838,10267,41506,106214,108528
33547:17,65,182,245,669,6856,8322,18743,30815,38522
33554:29,58,76,84,302,616,866,77563,77578,78849
33557:1023,2275,2290,2291,10020,19350,37274,86058,86808,99983
33561:76,1002,1760,22018,37439,53317,73498,80357,83913,103264
33582:58,2898,30598,73457,74204,75762,76619,78474,79947,103141
33590:15,17,29,182,224,302,616,650,654,1196
33614:3,8,17,29,30,32,54,58,61,32071
33615:17,29,84,302,518,542,564,4613,20931,32211
33616:81,262,353,1650,1951,2967,3509,7372,41065,71201
33621:8,17,58,76,81,302,866,2703,4117,53672
33652:8,29,58,84,866,31225,31474,31726,31735,31967
33701:25,361,11669,19955,22506,73938,84235,93690,115008,118414
33702:1604,4784,7941,13893,21112,39963,72762,76384,98818,104301
33707:81,138,226,380,731,780,1023,2700,2803,2967
33721:17,81,224,302,399,1400,5538,19087,76635,99392
33722:1002,1472,6186,9914,22904,22975,32154,39774,101728,119487
33737:17,58,238,354,650,654,1196,1245,4374,5542
33752:6,37,94,105,200,51292,75829,88947,100740,119581
33783:183,245,46086,51156,52646,76477,83703,89811,102666,107315
33787:15,62,76,490,650,986,1196,2241,3819,16217
33789:76,190,302,698,2139,8199,35020,36415,48679,69973
33807:15,17,363,508,518,574,616,719,1400,8860
33808:70,76,496,1344,2614,3233,9996,23635,29288,76954
33809:17,70,226,342,564,1023,1382,2967,18867,82639
33837:76,168,719,1326,2139,5122,9417,12722,13567,54658
33841:7191,10326,13262,26467,27850,36208,73937,74597,82097,83736
33844:17,76,238,402,564,654,736,26531,45974,56568
33859:15,103,194,2939,7223,15512,17370,25552,38892,97504
33866:8,17,58,76,302,356,542,564,616,654
33868:17,76,654,2200,3918,16376,52139,57825,74119,116416
33869:2917,4339,6002,10180,28533,50020,53064,76114,94067,107878
33874:8,17,32,84,245,302,354,616,787,2200
33884:533,603,2139,4889,6224,6311,9054,10981,14268,44227
33910:429,2076,7067,17883,24894,39802,42785,55749,69735,82400
33921:17,29,58,62,182,224,302,650,654,866
33988:719,1099,1164,1803,12962,17585,29161,37286,48894,54576
33998:17,302,616,10382,14516,14721,15716,53377,54357,62244
34022:8,17,70,138,140,508,518,7680,18966,27027
34027:76,117,225,429,564,15207,26360,36541,59746,91690
34041:58,70,81,84,226,472,500,2607,17660,22880
34048:5468,21541,27819,33217,34003,34675,35908,37389,84004,104249
34054:17,29,58,302,331,363,616,654,954,50897
34068:17,32,48,76,84,496,518,875,899,1187
34092:1489,10775,14504,27165,37146,48337,54479,56697,89028,104766
34093:15,61,364,616,7869,13903,69957,70386,114230,118522
34105:805,1754,2406,11281,11401,29573,39936,62840,77581,81616
34106:64,81,8454,9354,14508,25114,43783,76605,81699,89195
34119:17,205,496,518,542,1410,3025,22674,30594,50084
34124:8,17,58,65,302,1276,1348,4611,7236,47608
34148:8,17,58,289,302,5022,5729,7911,19076,20258
34172:128,675,1573,2283,20408,50572,56244,78361,110105,123316
34174:8,17,32,58,518,787,19369,42738,59469,74144
34179:17,285,302,1451,3190,22766,45660,60686,64384,80861
34188:58,84,94,138,226,361,495,554,866,1102
34227:8,45,58,62,236,650,1348,2602,5262,10455
34292:15,17,58,302,486,616,650,654,787,42105
34293:168,984,1326,1528,2103,2318,5738,9265,19712,37746
34304:17,58,76,302,364,616,1405,4268,51945,85994
34309:17,76,1102,7941,13893,16330,21112,37503,38795,76384
34318:181,508,603,3150,7926,21263,22582,31070,31193,79230
34335:17,58,76,81,224,302,669,866,997,2703
34341:2406,5697,7030,16309,21541,53086,62180,71303,73646,103941
34347:17,22,76,210,595,719,2318,16299,50090,60217
34350:1566,2955,4040,6061,6264,6412,92865,97190,108764,108780
34378:6,8,17,30,245,1158,6145,30149,68750,78420
34398:81,94,6690,18059,25306,25510,26415,42438,83265,115980
34403:616,1474,3290,13695,16745,18994,19406,35426,37164,39438
34421:58,84,245,302,616,654,726,1512,1535,114766
34433:135,168,719,984,1400,1528,3601,5480,8860,9417
34468:81,224,262,302,654,3516,6836,16680,40795,42137
34470:17,65,76,138,179,616,654,3841,4187,76718
34492:17,58,302,327,518,542,650,654,1344,108594
34498:787,2028,3177,17038,23843,55694,88604,102947,114066,119245
34499:15,245,262,363,402,500,5726,12617,22801,99359
34511:3,8,17,385,431,12617,26779,44547,74859,90233
34512:168,574,1400,2318,4877,5480,8733,8860,10267,13567
34523:3148,3176,6901,41342,65400,76406,85858,91844,93953,96251
34527:262,780,1747,1749,3137,3374,3423,16217,25569,42354
34529:58,62,239,302,564,591,654,861,1424,15583
34541:8,17,65,103,245,710,736,873,931,2302
34552:17,350,533,795,924,2983,12508,26722,31496,77286
34553:17,48,518,787,891,899,1187,1195,3389,74880
34579:7694,11015,17234,18996,24534,61189,101798,104250,106748,114939
34594:17,21,29,70,76,119,226,656,8168,24261
34603:76,1149,1913,4738,6387,14588,30661,31633,56363,82361
34628:5785,43199,48643,58050,64481,65936,70242,96519,107640,116857
34632:17,224,302,568,616,650,1245,5604,41751,109903
34681:6,17,62,81,353,500,873,1164,85388,98703
34697:245,373,1099,2233,4364,11303,29660,40543,55410,63540
34698:17,58,61,84,289,353,616,2268,16514,75970
34702:8,15,17,205,245,289,364,616,5820,112800
34703:17,131,236,669,6856,8322,9674,18743,38522,51232
34709:684,4093,4146,6117,6901,8129,8783,10302,12093,26437
34710:17,45,94,182,224,238,302,650,7057,93105
34717:8,17,76,81,84,262,302,654,866,2703
34740:29,101,289,302,354,554,616,654,1476,2097
34741:17,58,76,81,302,654,866,986,2703,50023
34742:236,249,409,2583,5791,6082,17752,18962,72793,105565
34753:3739,6049,7630,8557,16332,41620,75114,76291,85017,86391
34794:76,238,518,4245,33995,36171,40853,61636,75115,95032
34820:17,226,496,518,616,2193,5630,11671,18239,89847
34833:8,17,58,236,289,302,518,46265,68750,102019
34837:17,40,76,363,364,616,826,1164,2139,37614
34839:11,84,760,1528,2153,7838,17494,49244,70265,80641
34868:8,15,17,518,616,654,2059,65646,73034,74173
34885:8,32,245,285,378,441,1002,3506,11448,108503
34895:8,58,96,302,542,616,654,698,52594,76100
34896:1351,9043,24381,24854,25270,52052,62976,63794,97862,102308
34901:13,441,1002,1784,6344,7418,10451,16669,29543,70970
34906:17,76,81,302,616,654,866,2703,37048,76434
34917:17,58,84,302,616,654,66419,75090,80503,81120
34936:17,302,34251,73106,74107,76675,78134,80127,90412,112434
34973:545,2309,6468,14034,14147,14597,23950,24917,80492,94458
34974:17,29,61,101,289,542,554,616,650,654
34976:6,8,17,58,302,616,654,1410,5582,8873
34978:58,285,564,596,616,6284,34020,47099,51288,88144
35005:15,17,58,94,302,554,654,7334,7622,14259
35021:17,94,138,363,518,542,654,901,1126,112888
35026:8,65,287,1600,4953,13687,18214,55024,67215,105608
35086:530,554,10478,13979,20120,31225,60900,63964,66343,67729
35087:17,29,101,162,289,302,616,654,1804,4174
35092:720,11351,15184,16166,23467,28308,34554,36088,36715,37265
35127:8,17,76,81,84,224,302,616,669,866
35150:15,17,58,61,358,518,564,616,654,1511
35151:17,58,76,289,302,354,554,564,650,1804
35166:10519,17865,29532,30977,37773,39668,44004,47327,69113,99712
35167:58,245,508,564,616,9497,13894,55959,61710,70369
35176:81,84,901,3423,51141,64197,81654,90213,119485,121092
35211:1356,1884,6905,27127,35191,38284,46547,49796,75903,105317
35212:8,4475,5536,7334,9594,10438,24538,37528,59900,74972
35214:4979,10543,15475,18892,22801,28166,33223,39619,56217,89977
35229:138,140,929,2703,5215,7680,18966,24620,27027,114818
35231:15,140,226,508,542,780,1023,1535,7211,13544
35241:441,736,1002,2715,3506,4696,10536,18201,59346,108387
35244:17,155,1600,2162,20710,26380,58878,61540,108487,109240
35251:8,17,37,94,132,16563,26613,26750,36528,42503
35255:17,162,542,654,1913,2848,6387,21332,98169,100134
35274:17,76,262,302,508,641,7412,12022,12586,62507
35275:189,378,1352,1527,2880,3172,4459,4825,10041,62536
35289:1352,3107,4755,6434,7859,8225,10041,14401,24581,64623
35296:15,17,58,61,302,518,564,616,654,861
35297:2593,11800,12115,12791,13504,51035,56113,64628,72766,101453
35311:3,58,61,8960,13046,19507,35382,36848,41878,113723
35332:6,17,302,518,542,564,616,654,736,861
35348:17,58,302,361,542,591,650,654,861,3223
35365:29,58,84,302,364,495,616,654,787,1102
35380:15,17,32,58,289,302,486,518,542,787
35429:29,76,616,654,64738,74073,74075,74081,74087,74093
35448:2031,7002,11194,11556,18531,27483,30348,55590,107079,116831
35456:206,377,1077,1131,1508,9069,13108,24775,46776,106950
35495:17,301,654,866,1102,2059,17641,56926,73810,82001
35510:76,226,1344,3307,7021,8211,8321,11563,22150,40165
35518:8,17,81,84,363,518,780,902,62199,101736
35525:17,70,76,289,518,780,1884,6263,13178,39703
35558:4409,8322,13077,16035,24933,25985,34877,37112,49095,51232
35572:17,58,62,302,564,616,654,5991,13717,21578
35574:17,62,301,327,377,944,4719,58289,62863,117771
35576:17,58,76,254,302,354,361,518,654,866
35582:186,216,1342,3378,7649,10178,13192,32261,40483,64973
35593:17,190,394,24278,24588,28155,35554,51893,55716,111165
35623:8,17,48,875,899,1119,1187,3389,4420,52673
35676:106,911,1397,2510,4341,4889,9054,10981,11590,60044
35688:3,17,29,58,302,616,650,654,726,1567
35690:17,29,354,361,518,866,31225,31632,31694,31967
35691:17,58,76,84,302,354,361,654,866,1102
35730:58,302,866,6444,6545,8476,14914,25415,65972,118117
35746:6,29,58,76,97,650,1245,22572,84333,99485
35757:162,12052,27152,29273,37196,44094,74853,92895,112445,112606
35771:8,17,356,518,1102,1679,1806,18645,78240,95487
35788:15,17,190,302,363,654,841,2369,16804,95513
35806:8,17,58,101,302,364,508,554,616,650
35820:8,17,76,224,302,654,669,866,986,2703
35826:17,29,58,61,302,495,654,829,1476,3751
35850:17,52,61,101,162,542,616,1023,2062,2454
35859:262,605,654,1851,3584,8384,9354,29301,50672,73709
35893:15,17,76,245,518,616,709,31694,31875,32256
35900:17,58,84,302,616,654,944,43798,56555,86344
35901:8,17,58,239,285,302,395,654,837,1567
35932:29,58,61,289,546,616,1970,3081,6303,10446
35941:29,302,616,1102,1535,44545,70369,70546,71524,121140
35969:135,168,984,1081,1326,1460,2153,4103,6097,7838
35970:8,76,616,1205,2917,3307,24880,46015,53261,119725
35982:81,226,564,698,1316,1749,1884,2204,2967,3373
35989:17,302,616,654,1002,1730,2548,6503,11973,58853
35990:7821,18996,24660,25365,27732,46606,48724,69899,114114,118607
35999:76,311,2139,3148,11626,23964,25481,55431,60209,103857
36064:17,94,245,669,947,6856,8322,13077,30815,51232
36123:17,289,327,542,698,1535,5353,48933,63438,110257
36135:17,70,302,542,564,616,650,698,3573,5722
36176:17,70,81,226,302,616,654,731,3137,15535
36179:17,61,486,542,787,1023,9904,24392,30862,50084
36185:890,3568,5356,14147,14467,23950,24896,29079,39436,71432
36193:58,62,162,193,826,3157,74141,75784,76155,98902
36196:17,58,182,224,616,650,1211,4729,51405,61716
36210:302,654,15031,18283,43554,53920,59826,68099,89530,122281
36216:17,302,363,1451,1834,5567,13104,25530,44922,108843
36221:17,58,378,963,8660,27241,33700,72189,82719,94241
36225:40,61,76,226,1344,2778,13087,23396,30317,30539
36242:15,17,70,76,101,124,226,302,354,654
36258:219,1176,2100,2717,7851,14966,19872,20836,73022,74592
36261:17,29,58,62,182,224,302,616,650,654
36268:1592,13411,26628,33833,53668,70521,76230,87601,103949,118978
36313:6,8,15,17,58,61,66,162,616,654
36315:84,508,8001,10273,17674,20801,23599,48361,59623,111538
36319:245,441,1002,1256,4547,6315,12551,32665,33762,101069
36330:17,58,84,680,902,1358,2073,15571,23934,61688
36342:17,616,1550,1822,3231,17087,27883,96246,98785,102439
36355:929,1919,5215,5353,7680,9341,18476,26919,27027,105524
36358:17,70,349,616,698,1535,6766,12332,19141,88737
36375:17,58,76,302,616,654,866,15901,95072,95920
36385:17,654,2169,28416,29335,40825,56693,60059,76486,78849
36393:81,702,1131,1403,1744,9095,40646,42208,60311,66174
36418:17,76,81,302,669,866,18045,68687,84095,100579
36419:76,140,508,616,650,780,1884,3374,5767,28926
36420:17,58,62,302,363,409,616,654,14129,91523
36468:17,58,84,302,322,495,616,650,654,5961
36470:17,76,357,508,564,654,2265,22614,31633,114626
36471:17,58,483,901,3902,5550,7153,10617,38984,51733
36488:17,211,225,238,409,486,11169,38653,82536,85169
36499:8,17,131,1023,1913,5398,31633,96393,98911,114626
36508:8,17,32,61,101,238,518,616,654,1535
36561:58,76,354,2618,3599,10595,67120,70117,80582,100978
36563:44,238,3167,6218,10016,22365,54534,54976,73793,88561
36564:81,226,754,986,2379,3756,4048,52242,57656,74845
36585:17,76,168,302,508,710,984,1326,2153,5480
36595:8,17,58,302,564,654,861,1424,11459,15583
36607:17,45,226,866,953,49230,60026,83166,83349,95123
36620:189,1352,1712,2880,3107,3172,5624,8848,10041,19524
36642:17,58,182,302,616,654,8734,51091,96850,99621
36656:70,81,262,354,500,3137,13306,13544,16059,43839
36689:8,17,29,76,84,302,616,866,986,38953
36696:17,669,8322,13077,13647,14915,16965,17841,36432,74475
36708:15,302,616,1245,1280,3101,19132,22190,55270,70506
36723:8611,12699,16073,18325,20618,43037,59582,64244,89362,105630
36727:848,986,2917,3423,4272,5122,5433,10966,41715,64290
36730:17,58,225,302,483,542,654,1196,7067,13832
36790:29,76,84,302,6453,6768,14727,15808,23864,68318
36797:17,65,84,302,508,616,1382,1451,1965,51315
36902:40,76,564,826,3348,5550,5663,6303,10617,114107
36948:8,17,285,518,2185,12886,20884,43224,88264,103573
36960:6,8,17,65,245,518,616,654,1089,1287
36961:17,58,101,302,568,616,654,1133,5553,16474
36966:76,302,616,654,846,12592,23314,39888,61809,90241
36979:289,1119,1690,4669,7422,13033,18685,21110,36370,71894
37050:15,25,101,167,225,3437,10464,33628,87085,97770
37053:669,5880,6225,8322,19528,19823,45886,88867,91027,102234
37054:8,17,29,76,81,224,302,866,986,2703
37058:17,81,84,866,1023,36751,46222,49287,88178,106350
37078:81,613,7211,14557,20412,30764,102254,106730,116904,118115
37088:29,48,81,140,654,780,1749,7211,34974,34982
37143:17,58,84,301,302,518,650,654,866,1102
37160:189,1206,1352,1712,2880,3107,4755,5624,6434,10041
37165:17,84,518,803,1102,1762,9077,19719,45068,110340
37175:17,29,58,194,302,616,654,1102,1140,2454
37177:8,17,76,385,641,654,866,11576,22046,23967
37178:8,302,616,654,6674,9354,24948,50961,103858,108998
37212:6,1604,5851,8961,13893,37503,39963,52477,78787,79127
37222:6,17,29,58,289,510,542,616,654,112057
37240:17,76,302,2520,3307,4616,5398,35864,62487,76735
37255:17,29,58,76,224,302,654,669,866,2703
37266:8,17,76,302,616,2399,3315,14446,51900,101909
37272:8,17,224,225,616,1050,3323,12090,40477,94170
37291:157,197,2548,3196,7160,8069,10541,13995,14793,27070
37308:8,17,29,58,76,84,302,654,669,866
37313:8,17,76,84,224,262,302,669,866,986
37342:17,29,58,285,302,518,542,616,654,1511
37358:6,58,285,302,650,654,8699,11579,14488,20052
37380:20706,31748,47228,48932,64213,70125,80499,80867,84190,94594
37389:168,574,661,984,1081,2642,4877,7235,19712,34397
37398:24010,30995,36535,49277,56333,75297,92359,107255,117732,118152
37399:76,168,226,297,984,1326,1460,95077,98431,113879
37404:8,17,76,302,363,654,866,13523,15250,15540
37443:8,17,58,76,245,518,542,650,698,5450
37446:58,76,84,616,866,1119,5398,31773,63048,71355
37480:1803,9794,10493,30357,37898,54703,56965,69720,74686,98661
37501:70,226,500,1405,2662,24481,40197,49082,64030,91701
37515:8,58,84,239,301,302,518,654,866,1102
37516:8,17,58,61,302,518,542,564,654,11459
37521:8,76,302,654,866,31441,63363,64296,83946,115339
37523:8,15,146,358,364,564,2030,2059,2967,73966
37530:65,410,429,875,1046,1193,18251,24161,41668,88148
37570:8,17,29,76,81,84,302,616,654,866
37585:15,76,385,402,500,508,805,5726,15475,67764
37588:415,647,2178,9231,18004,18536,43881,61440,62564,68498
37606:8,763,2142,15642,39395,73266,73267,74347,74349,74351
37666:17,76,81,224,262,302,616,669,866,986
37676:302,415,2178,13375,18536,19621,22046,68498,91460,119109
37692:15,17,62,84,302,518,650,787,1245,3088
37701:17,65,301,354,364,518,542,616,654,3234
37708:8,17,76,84,302,616,654,866,986,2703
37731:17,94,162,12264,15461,16996,24530,37923,103066,103884
37735:70,76,226,1790,3372,4277,8211,10492,11563,22150
37753:76,698,4146,5567,8783,10692,10798,26915,43501,87215
37767:8,58,61,187,224,564,5693,16964,104452,115567
37790:289,302,654,858,2031,24920,27904,61783,67977,80409
37816:17,61,76,245,364,518,542,5111,23470,31223
37849:17,29,58,76,81,302,654,669,866,2703
37876:8,58,616,6559,8322,10492,11072,12022,12586,80222
37878:17,30,70,301,302,354,518,654,30459,32642
37910:17,76,84,224,302,616,654,669,866,986
37911:15,17,32,61,616,656,1023,2779,7229,60057
37912:8,29,76,302,866,64234,74075,74080,74081,74096
37918:17,616,654,6444,8476,14885,14914,14958,25415,40087
37924:313,358,887,9810,21854,31877,44771,91728,103764,117775
37934:8,58,84,101,302,354,542,616,654,1102
37971:17,301,302,616,12400,19886,35646,42725,55895,86531
37987:6,17,29,62,140,301,550,1749,4156,41991
37988:58,10662,39277,52056,52200,56967,60464,86479,91352,105164
37989:306,378,603,1397,2510,4889,5975,9054,13341,15299
38028:65,124,931,947,4755,13166,14353,37419,91177,116695
38029:135,168,226,463,984,5405,5557,9103,14754,86974
38037:17,58,76,81,302,616,866,2703,51343,57802
38057:17,58,302,616,1535,36993,49394,70802,102827,117936
38073:8,17,61,62,76,294,301,358,486,947
38080:8,40,46,81,500,719,1884,68021,71006,74775
38088:15,58,76,168,564,661,2642,4877,7235,34397
38108:8,17,302,354,518,654,736,1102,1762,74027
38168:661,719,2685,3601,4877,5557,7225,7484,9612,45719
38216:398,3829,4334,4941,8227,9388,9629,11623,14964,37386
38244:17,76,564,654,892,3215,4146,8783,11367,37421
38281:17,84,289,302,1126,2937,2950,4967,29775,88055
38362:17,65,84,119,302,518,616,654,1551,1987
38367:8,15,17,62,97,564,616,654,64243,105023
38376:17,48,58,84,131,245,327,899,908,1825
38391:8,17,76,84,224,262,302,669,866,986
38431:8,17,29,58,84,302,354,518,616,1102
38445:225,358,749,1344,4127,13179,43508,43954,53180,110002
